name,address,city,latitude,longitude,phone,website,has_adoration,has_confessions,country
Mare de Déu del Carme,,,42.3555625,1.5823224,,,false,false,ES
Iglesia de San Martín,,,43.3240235,-4.0719762,,,false,false,ES
Église Saint-Pierre,,,43.5595359,0.2053634,,,false,false,ES
Iglesia de San Francisco de Paula,Plaza Mayor,Torrequebradilla,37.9106285,-3.6630136,,,false,false,ES
Église de Samazan,,,43.4997309,0.1436388,,,false,false,ES
Église Saint-Justin,,,43.4821525,0.1504603,,,false,false,ES
Iglesia de Santa Juliana,Calle Las Huertas 7,Sobrepeña,42.7863815,-3.962146,,,false,false,ES
San Vicente,,La Espina,43.3959313,-6.3346285,,,false,false,ES
Chapelle Saint-André,,,43.1870136,1.4073489,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.2755048,1.3459287,,,false,false,ES
Église Saint-Sernin,,Daumazan-sur-Arize,43.1444926,1.3076056,,,false,false,ES
Église Sainte-Suzanne,,,43.209938,1.3866709,,,false,false,ES
Ermita de Santa María de Entrepuerta,,,42.789003,-3.9566728,,,false,false,ES
Église Notre-Dame,Place de L'Église 40,,43.6092976,-0.1006961,,,false,false,ES
Igreja de Nossa Senhora da Conceição,,,40.357208,-6.959772,,,false,false,ES
San Esteban,,,42.4460632,-6.1999647,,,false,false,ES
Iglesia de San Millán,,,42.796118,-3.965859,,,false,false,ES
Iglesia de San Vicente,,,42.7918183,-3.9539178,,,false,false,ES
Igreja Matriz de São Bento,,,40.0445756,-7.5094298,,,false,false,ES
Iglesia Parroquial de Santiago,,,37.7694325,-1.5028612,,"https://www.regmurcia.com/servlet/s.Sl?sit=a,96,c,522,m,1075&r=CeAP-2140-C_524_DETALLE_CENTRO",false,false,ES
Iglesia de San Miguel Arcángel,,,42.3288,-3.8080288,,,false,false,ES
Ermita de Ledanca,,,40.8693927,-2.8478058,,,false,false,ES
Capela de São Tomé,,,40.4583705,-7.9959307,,,false,false,ES
Iglesia Parroquial de Nuestra Señora de Gracia,,,39.5266389,-7.0543709,,,false,false,ES
Iglesia de San Esteban,,,42.5193781,-1.1290103,,,false,false,ES
Iglesia Parroquial de San Martín,,,40.3600766,-2.3956867,+34 985 233 027;+34 969 277 056,,false,false,ES
Iglesia Parroquial de Santo Domingo de Silos,Calle Postigo,,40.3033631,-2.2849552,,,false,false,ES
Église Saint-Michel,,,43.5300871,0.3387128,,,false,false,ES
Iglesia de la Asunción de María,Calle de la Iglesia,Martillué,42.5466326,-0.4347967,,,false,false,ES
Iglesia de Nuestra Señora de la Asunción,Plaza de la Iglesia 21,El Provencio,39.3772584,-2.5735451,,,false,false,ES
Église de Paguignan,,,43.3560289,2.8289519,,,false,false,ES
Chapelle Notre-Dame-entre-deux-Eaux,,,43.3529327,2.8283892,,,false,false,ES
Iglesia María de Nazaret,,,38.3761738,-0.4810832,,,false,false,ES
Igreja Paroquial de Carvide,,,39.8583639,-8.8903845,,,false,false,ES
Iglesia Parroquial de San Hipólito,Calle La Iglesia,Valpalmas,42.1586637,-0.853748,,,false,false,ES
Église Saint-Loup,,,43.5944289,0.1646758,,,false,false,ES
Église de Monterran,,,43.60212,0.1331968,,,false,false,ES
San Sebastían,,,42.1176214,-0.8056603,,,false,false,ES
Santa Catalina,,,42.0908058,-0.7761643,,,false,false,ES
Ermita de Santa María,Pista Yebra - Santa Orosia,Yebra de Basa,42.4882448,-0.2787772,,,false,false,ES
Iglesia de Santa María y San Miguel,Calle de San Miguel,Lerés,42.5828916,-0.449469,,,false,false,ES
Igreja Matriz - Santa Catarina,,,40.9112749,-7.1867636,,,false,false,ES
Église Saint-Pierre-et-Saint-Paul,,,43.5863119,2.8774746,,,false,false,ES
Église Saint-Pierre,,,43.6393906,0.0207159,,,false,false,ES
Santa Maria de Llardecans,Carrer de la Vila Closa 2,Llardecans,41.3753555,0.5502281,,,false,false,ES
Virgen de La Asunción,,,41.1602516,-1.5543788,,http://xiloca.org/xilocapedia/index.php?title=Iglesia_parroquial_de_Atea,false,false,ES
Sant Climent de l'Espunyola,,,42.053944,1.783702,,,false,false,ES
Église Saint-André,,,43.7273441,0.2771115,,,false,false,ES
Iglesia de la Asunción de Nuestra Señora,,,41.8737308,-3.619664,,,false,false,ES
Done Eztebe eliza,,Erro,42.9417342,-1.4507253,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.705985,0.0471186,,,false,false,ES
Iglesia de San Cosme y San Damián,,,42.7199135,-2.7705677,,,false,false,ES
Iglesia de San Juan,,Alba de los Cardaños,42.9117285,-4.7228435,,,false,false,ES
Iglesia de Santa Lucía,,,42.8262045,-3.0090584,,,false,false,ES
Capela de San Xosé de Prado,,,42.106134,-8.7015477,,,false,false,ES
Iglesia Nª Sª de la Asunción,,,39.9381568,-3.613502,,,false,false,ES
Iglesia de San Miguel de Abós,,,42.5773806,-0.5316947,,,false,false,ES
Sant Blai,,,41.0331131,0.7221115,,,false,false,ES
Église de l'Assomption-de-Notre-Dame,,,43.3311305,2.6014298,,,false,false,ES
Senhora da Serra,,,41.7175998,-6.8553058,,,false,false,ES
Santa Terezinha,,,41.7188636,-6.8538964,,,false,false,ES
Iglesia de San Juan Bautista,,,42.1978241,-3.9890268,,,false,false,ES
Iglesia de Santa Engracia,,,42.84313,-1.5442913,,,false,false,ES
Église de la Nativité-de-Notre-Dame,,,43.5374196,2.8018878,,,false,false,ES
Église Saints-Pierre-et-Paul,,,43.5064175,2.7930051,,,false,false,ES
Capilla Virgen del Carmen,,,36.5084553,-4.8720937,,,false,false,ES
Capilla del Santo Sepulcro,,,36.510297,-4.8830227,,,false,false,ES
Iglesia de San Andrés,,,42.1864177,-3.9022008,,,false,false,ES
Iglesia del Carmen,,,43.2364264,-4.5516868,,,false,false,ES
Église Saint-Sébastien,,,43.5294406,2.8342443,,,false,false,ES
Chapelle Notre-Dame,,,43.6205824,3.0712649,,,false,false,ES
Chapelle Notre-Dame,,,43.6511597,3.0816807,,,false,false,ES
Église Notre-Dame-de-Pitié,,,43.624044,3.0911828,,,false,false,ES
Église Sainte-Germaine,,,43.6258761,3.0615416,,,false,false,ES
Chapelle Saint-Sauveur,,,43.6688954,3.1140983,,,false,false,ES
Église Saint-Vincent-de-Saragosse,,,43.6849821,3.4116956,,,false,false,ES
Ancienne église Saint-Pierre,,,43.7061882,3.395924,,,false,false,ES
Église Saint-Martin,,,43.7018302,3.3683261,,,false,false,ES
Église Saint-Pierre,,,43.7079142,3.3955117,,,false,false,ES
Église Saint-Fructueux,,,43.6782793,3.3825033,,,false,false,ES
Chapelle Notre-Dame-du-Calvaire,,,43.7108664,3.3843075,,,false,false,ES
Chapelle du Calvaire,,,42.8444002,1.2923074,,,false,false,ES
Chapelle Saint-Pierre,,,42.8531794,1.2809837,,,false,false,ES
Église Saint-Martin,,,42.4648742,2.9105036,,,false,false,ES
Santiago eta San Adrian,,,43.0964084,-2.9270805,,,false,false,ES
Iglesia de la Asunción de Nuestra Señora,,,41.3974144,-1.323805,,,false,false,ES
Iglesia de Nuestra Señora de los Ángeles (S. XVII),Plaza de la Iglesia 1,Cosuenda,41.3661982,-1.2992671,,,false,false,ES
Església de Sant Joan,,,39.0776382,1.5139536,,,false,false,ES
Santuario de la Divina Misericordia,Calle Altamira,Pueblo Nuevo de Guadiaro,36.2942051,-5.2982956,,,false,false,ES
Santa Maria,,,41.5925881,2.2547571,,,false,false,ES
Église Saint-Pierre,Rue du Président Wilson 3,,43.587142,0.413607,,,false,false,ES
Église de Carole,Chemin de Carole 413,,43.5698326,0.4074292,,,false,false,ES
Iglesia Nuestra Señora de la Asunción,,,40.5051429,-2.4444669,,,false,false,ES
Église du Parré,Route du Parré 17,,43.7226284,0.1538488,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.727723,0.0996934,,,false,false,ES
Chapelle de Lartigolle,,,43.7162532,0.1310662,,,false,false,ES
Ermita de los Navarros,,,40.8553035,-1.3132048,,,false,false,ES
Église Saint-Jacques,,,43.4023921,0.1976122,,,false,false,ES
Ermida de São Roque,,,37.1253451,-7.6543243,,,false,false,ES
Église de l'Assomption-de-Notre-Dame,,,43.4359437,2.9102098,,,false,false,ES
Iglesia Parroquial de Santa María Magdalena,,,40.1369314,-3.5702985,,,false,false,ES
Sant Miquel,,,42.2689302,1.0069449,,,false,false,ES
Sant Esteve de Vallespirans,,,42.1772696,2.1421323,,,false,false,ES
Ermita de San Roque,,,41.3694982,-0.8965018,,,false,false,ES
Église de l'Assomption-de-Notre-Dame,,,43.6541615,3.2572636,,,false,false,ES
Église Saint-Laurent et Notre-Dame,,,43.6916527,3.272633,,,false,false,ES
Église Saint-Saturnin,,,43.7530182,3.2758654,,,false,false,ES
Église de la Nativité-de-Notre-Dame,Rue de la Chapelle,Fozières,43.7518848,3.3569551,,,false,false,ES
Église Saint-Pierre,Route du Village 1020,,43.7488008,0.1194564,,,false,false,ES
San Antolín,,,43.2169959,-2.7734678,,,false,false,ES
San Antolin,,,43.2169488,-2.7759329,,,false,false,ES
Église Saint-Pargoire,Rue de l'Église,Saint-Pargoire,43.528408,3.5186348,,,false,false,ES
Igreja de Maureles,,,41.180364,-8.1935462,,,false,false,ES
Capilla de las Franciscanas Descalzas,,,40.5962303,-6.5326482,,,false,false,ES
Iglesia de San Buenaventura,Calle Bilbao 3,,37.3890152,-5.9973246,,,false,false,ES
Parroquia de San Sebastián,Plaza de San Sebastián 1,Getafe,40.3118046,-3.7270012,+34 669 818 742,https://www.horariomisa.es/parroquia-de-san-sebastian-getafe/,false,false,ES
Ermita de San Julián,,,39.4045686,-1.6250696,,,false,false,ES
Église Sainte-Croix,,,43.7647038,3.3242499,,,false,false,ES
Iglesia de Santa Engracia,Plaza Iglesia,Santa Engracia de Jaca,42.5977767,-0.7858194,,https://www.puentelareinadejaca.es/iglesia-de-santa-engracia,false,false,ES
Église Notre-Dame,,,43.7323519,3.1204352,,,false,false,ES
Église Saint-André-de-Rieussec,,,43.738369,3.0847131,,,false,false,ES
Église Saint-Martin,,,43.7576838,3.0996649,,,false,false,ES
Église Saint-Pierre,,,43.7873205,3.1030567,,,false,false,ES
Église Saint-Barthélemy-d'Arnoye,,,43.7484406,3.1488932,,,false,false,ES
Basilique Notre-Dame-du-Spasme,,,43.3116514,2.6399824,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.4048911,2.6653789,,,false,false,ES
Église Saint-Pierre et Saint-Paul,,,43.4007182,2.6304042,,,false,false,ES
Ermita San Miguel,,,41.0319171,-0.6945636,,,false,false,ES
Ermita San Juan,,,40.7791495,-0.9091261,,,false,false,ES
Ermita San Jorge,,,40.9279752,-0.8454919,,,false,false,ES
Mare de Déu dels Àngels d'Avinganya,,,41.4492712,0.3898283,,,false,false,ES
Parroquia de San Ramón,,,40.319034,-3.7531252,,,false,false,ES
Ermita de la Soledad,,,41.1916211,-2.313317,,,false,false,ES
Ermita de la Soledad,,,41.2239182,-2.2155376,,,false,false,ES
Iglesia del Inmaculado Corazón de María,Calle Monte Perdido,Jaca,42.5769776,-0.5414617,,,false,false,ES
Iglesia de San Francisco,,,40.3445038,-1.1121967,,,false,false,ES
Iglesia de San Antonio de Padua,,,36.844966,-2.4392457,,,false,false,ES
Iglesia de San Juan Bautista,Calle Única,Aso de Sobremonte,42.6315774,-0.3630574,,,false,false,ES
Ermita del Cristo de Miranda,,,41.7642571,-3.137987,,,false,false,ES
Église Sant Julia,,,42.5855428,2.1831346,,,false,false,ES
Iglesia de San Juan Bautista,,,41.8897453,-2.7995653,,,false,false,ES
Mare de Déu del Remei del Serrat,,,42.3419459,2.1853097,,,false,false,ES
Église de la Nativité-de-la-Vierge-Marie,,,42.9172556,1.9023165,,,false,false,ES
Sant Pere de Sorpe,,,42.6527232,1.0800482,,,false,false,ES
Iglesia de San León Magno,,,40.347219,-1.1104868,,,false,false,ES
Iglesia de San Martín,3A,Abezia,42.9472319,-2.9155001,,,false,false,ES
Iglesia San Manuel González,,,40.5644224,-3.6084409,,,false,false,ES
Església de Sant Feliu de la Garriga,,,42.1191177,3.0532993,,,false,false,ES
Ermita,,,43.353713,-3.8252359,,,false,false,ES
Église Saint-Mamet,,,43.6325772,0.2143502,,,false,false,ES
Église Notre-Dame du Verger,,,43.6347155,0.2174531,,,false,false,ES
Ermita de la Santa Cruz,,,36.7585063,-2.6095743,,,false,false,ES
Ermita de Sant Gregori,,,40.4157601,0.3944392,,,false,false,ES
Catedral de San Juan Bautista,,,38.9957017,-1.8559317,,,false,false,ES
Église Saint-Michel,,,42.8945328,1.2134897,,,false,false,ES
Église Notre-Dame-de-l'Assomption,,,42.8890121,1.1927155,,,false,false,ES
Iglesia de San Martín,,Latas,42.5264814,-0.3316447,,,false,false,ES
Nuestra Señora del Pilar,,,42.751361,-0.5157402,,,false,false,ES
Iglesia Santos Felipe y Santiago,,,39.2211392,-4.5173694,,,false,false,ES
Iglesia de Fátima,,,38.9920179,-1.8691106,,https://www.parroquiadefatima.org/,false,false,ES
Iglesia de Santa Teresa,,,38.9908306,-1.8732768,,,false,false,ES
Mair de Diu dera Pietat,,,42.816693,0.714643,,,false,false,ES
Église Saint-Jean-Baptiste,Chemin de l'Église 210,,43.5751585,0.0482735,,,false,false,ES
Ermita de la Virgen del Carmen,,,40.3479437,-1.118333,,,false,false,ES
Iglesia de Almajalejo,Calle Almajalejo,Almajalejo,37.3859855,-1.9949107,,,false,false,ES
Iglesia de Santa María de las Candelas,,,42.5735098,-0.8913646,,,false,false,ES
Iglesia de San Miguel,,,42.6317593,-0.5499913,,,false,false,ES
Iglesia de San Nicolas de Bari,,,42.2725921,-0.9312469,,,false,false,ES
Ermita de San Antonio,Plaza de San Antonio,Navaperal de Pinares,40.5904994,-4.412454,,,false,false,ES
Santa Maria,,,42.2903014,0.9797131,,,false,false,ES
Iglesia de San Esteban,,,42.6786984,-0.5303822,,,false,false,ES
Iglesia de San Antonio de Padua,,La Cañada,40.5970339,-4.494938,,,false,false,ES
Ermita de San Antonio de Padua,Calle Mayor,La Cañada,40.5991056,-4.4951351,,,false,false,ES
Iglesia de Santa María la Mayor,,El Herradón,40.5653159,-4.5600832,,,false,false,ES
Chapelle Notre-Dame del Roure,,,42.5142452,2.6960523,,,false,false,ES
Ermita del Consuelo,,Santa Cruz de Pinares,40.5403117,-4.581125,,,false,false,ES
Iglesia de la Exaltación de la Santa Cruz,Calle de Blanca de Castilla 39,Santa Cruz de Pinares,40.5421972,-4.5791742,,,false,false,ES
Église Saint-Félix,,,42.5612629,2.4087021,,,false,false,ES
Église Saint-Martin,,,42.6228995,2.2901073,,,false,false,ES
Igreja de Santa Isabel,,,39.041863,-9.2625088,,,false,false,ES
Église Saint-Martin,,,43.7797352,-0.1295144,,,false,false,ES
Iglesia de San Salvador,,,42.1998877,-0.5972428,,,false,false,ES
Ermita,,,40.2007549,-1.3553827,,,false,false,ES
Ermita de la Gaberdola,,,42.2164502,-0.6240199,,,false,false,ES
Igreja de Nossa Senhora de Fátima,,,40.2776821,-7.5105415,,,false,false,ES
Santuari de Requesens,,,42.4505738,2.9385883,,,false,false,ES
Iglesia de Santa María de la Estrella,Calle de la Virgen 62,Enciso,42.1495234,-2.26989,,,false,false,ES
Iglesia de San Pedro Apóstol,Calle del Pueblo 32,Enciso,42.1493782,-2.2671685,,,false,false,ES
Ermita de la Concepción,Carretera Soria-Tafalla,Enciso,42.1530549,-2.2651829,,,false,false,ES
Sant Martí de Correà,,,42.0336195,1.7182534,,,false,false,ES
Ermita de la Virgen del Campo,Camino de Garranzo-Enciso,Enciso,42.1461919,-2.2719765,,,false,false,ES
Ermita de San Esteban,Carretera Soria-Tafalla,,42.1692974,-2.2632433,,,false,false,ES
Iglesia de San Bartolomé,Calle Única,Escuer,42.5946279,-0.3295689,,,false,false,ES
Ermita de San Roque,,Ruente,43.260253,-4.259921,,,false,false,ES
Iglesia de la Natividad,Calle La Iglesia,,42.5610433,-0.3822602,,,false,false,ES
Parroquia de San Braulio,Calle de Corona de Aragón 37,Zaragoza,41.6439002,-0.8984238,+34 976 55 45 09,,false,false,ES
Mare de Déu del Bosc,,,42.0420205,1.7363992,,,false,false,ES
Mare de Déu dels Torrents,,,42.0426743,1.728904,,,false,false,ES
Sant Jaume,,,41.418955,0.3526031,,,false,false,ES
Iglesia de Nuestra Señora de la Asunción,,,41.0681754,-4.0230265,,,false,false,ES
Sant Feliu,,,42.0469066,2.263097,,,false,false,ES
Santuário do Monte da Virgem,Alameda do Monte da Virgem,Oliveira do Douro,41.1080695,-8.5870812,,,false,false,ES
Église Saint-Paul,Rue de l'Ancienne Porte 21,,43.7753206,0.3726577,,,false,false,ES
Iglesia del Salvador de la Merced,,,40.3457822,-1.104689,,,false,false,ES
Ermita de Santa Quiteria,,,41.9816092,-0.5794841,,,false,false,ES
Convento de la Encarnación,,,37.385683,-5.9917092,,,false,false,ES
Iglesia San Miguel Arcangel,,,36.5820899,-4.949744,,,false,false,ES
Ermita de Nuestra Señora del Patrocinio,,,42.2479303,-0.4198224,,,false,false,ES
Iglesia de San Andrés Apóstol,,,42.2500791,-0.4229211,,,false,false,ES
Église de l'Assomption,,,43.1384644,1.1930489,,,false,false,ES
Ilesia de La Residencia de Perlora,,,43.5806758,-5.7458968,,,false,false,ES
Iglesia de la Natividad de Nuestra Señora,,,41.5516651,-2.3118266,,,false,false,ES
Iglesia Nuestra Señora de La Esperanza,,,41.9347049,-1.3940965,,,false,false,ES
iglesia de la Purificación de Nuestra Señora de Luceni,,,41.8297319,-1.2375052,,,false,false,ES
Parroquia de San Ildefonso,Calle Agustina de Aragon 7,Cabañas de Ebro,41.7956244,-1.1632654,,,false,false,ES
Ermita de la Virgen de la Vega de Valdemoro,,,41.5574764,-2.3032049,,,false,false,ES
Ermita de San Roque,,,41.400442,-2.0008478,,,false,false,ES
Ermita de Santa Águeda,,,41.9573064,-0.5607479,,,false,false,ES
Santa Maria,,,41.5456492,1.8935366,,,false,false,ES
Iglesia de Santa Engracia,,Osera de Ebro,41.5340604,-0.5807018,,,false,false,ES
Iglesia Parroquial,,,40.1484657,-2.3516962,,,false,false,ES
Ermita de Nuestra Señora de Gorejo,,,42.6911887,-3.0360618,,,false,false,ES
Iglesia de San Julián y Santa Basilisa,,,42.7262706,-3.0850779,,,false,false,ES
Iglesia de San Esteban,,,42.745169,-3.074165,,,false,false,ES
Iglesia de San Pedro,,,41.3812171,-2.9506361,,,false,false,ES
Iglesia de San Pedro,,,42.6515061,-2.9992452,,,false,false,ES
Iglesia de San Juan Bautista,,,42.6900058,-3.0713101,,,false,false,ES
Iglesia de San Cosme y San Damián,,,42.6704883,-3.0872564,,,false,false,ES
Iglesia de Santa María,,,42.732955,-3.0268721,,,false,false,ES
Iglesia de la Asunción,,,42.3884073,-3.5742353,,,false,false,ES
Iglesia de Santa Eufemia,,,42.5033265,-3.3475599,,,false,false,ES
Iglesia de San Pedro,,,43.1158028,-3.8184572,,,false,false,ES
Ermita de Sant Jaume del Mas de les Cases,,,42.1796994,1.2782471,,,false,false,ES
Église Saint-André,,,42.5704437,2.2538772,,,false,false,ES
Église Saint-André,,,42.5552404,2.2714028,,,false,false,ES
Église Saint-Barthélemy,Route de Saint-Germé 760,,43.7283583,-0.1544086,,,false,false,ES
Iglesia Parroquial Purísima Concepción,,,37.353518,-5.2234396,,,false,false,ES
Église Saint-André,,,42.4848445,2.6549075,,,false,false,ES
Iglesia de San Martín,Calle La Iglesia,Cartirana,42.5324035,-0.3825617,,,false,false,ES
Église Saint-Sernin,,,43.2883147,2.8220308,,,false,false,ES
Parroquia San Pedro Apóstol,,,38.9489675,-6.1856744,,,false,false,ES
Iglesia de San Andrés,,,43.0176466,-4.2138309,,,false,false,ES
Iglesia de San Félix,,,43.0167053,-4.1891522,,,false,false,ES
Iglesia de Santa María,,Bárcena Mayor,43.1435399,-4.193444,,,false,false,ES
Iglesia de Nuestra Señora de los Dolores,Plaza de la Constitución 60,,40.7068893,-4.7652325,,,false,false,ES
Parroquia Santiago Apóstol,,,40.3470995,-4.0275185,,,false,false,ES
Chapelle Notre-Dame-du-Val-d'Amour,,,42.9090765,1.9384906,,,false,false,ES
Église Saint-Blaise,,,42.9034479,1.9352163,,,false,false,ES
Nuestra Señora de Fátima,Plaza San Martín 8,Torrefresneda,38.9898527,-6.1113894,,,false,false,ES
Iglesia de la Virgen de la Rosa,,,40.6053471,-1.437752,,,false,false,ES
Iglesia de San Pedro,,,40.6417333,-1.4692313,,,false,false,ES
Ermita de Santa Engracia,,,40.737252,-1.4994509,,,false,false,ES
Iglesia de Nuestra Señora del Pilar,,,40.7382237,-1.4998859,,,false,false,ES
Convento-Residencia del Sagrado Corazón,Plaza Venerable Francés de Aranda 2,Teruel,40.3442962,-1.1080484,,,false,false,ES
Iglesia de San Fructuoso,Calle La Iglesia,Bailo,42.5100878,-0.811312,,,false,false,ES
Église Saint-Joseph,,,42.8787956,1.8914847,,,false,false,ES
Parroquia de Santa Catalina Mártir,,,40.4721011,-3.8739126,+34 916 34 15 46,https://www.conferenciaepiscopal.es/,false,false,ES
San Bartolomé,,,43.0763344,-5.7678006,,,false,false,ES
Iglesia Virgen de las Nieves,,,42.8272954,-6.516175,,,false,false,ES
Iglesia de San Millán Abad,,,42.6403927,-3.2073948,,,false,false,ES
Iglesia del Cristo de las Cadenas,,,43.3523731,-5.8711133,,,false,false,ES
Tanatorio,,,42.8178909,-6.4893168,,,false,false,ES
Iglesia de San Joaquín,Calle San Antón,Tarazona,41.9016764,-1.7252515,,,false,false,ES
Ermita de San Jorge,,,41.4932273,-0.2273198,,,false,false,ES
Sant Vicenç d'Estamariu,,,42.3755185,1.525384,,,false,false,ES
Iglesia de San Miguel,Plaza Redonda 5,,42.394615,-3.2141045,,,false,false,ES
Santuario del Freisnu,,,43.385567,-6.1216681,,,false,false,ES
Parroquia de la Encarnación,Plaza de la Iglesia 6,Huétor Vega,37.1446473,-3.5718337,,,false,false,ES
Iglesia de Santiago,,,43.4062567,-6.2110156,,,false,false,ES
Ermita de la Virgen del Camino,,,38.4132455,-3.4970503,,,false,false,ES
Iglesia San Pedro Apostol,,,39.6608231,-0.2266844,,,false,false,ES
Église Saint-Martin,Impasse de l'Église 1,,43.5785008,0.3274173,,,false,false,ES
Sant Bartomeu,,,42.5916362,1.1491543,,,false,false,ES
Ermita de La Magdalena,,,43.3370853,-6.5354728,,,false,false,ES
Santa María de Borres,,,43.3351032,-6.5589632,,,false,false,ES
Sant Esteve,,,42.5744406,1.114331,,,false,false,ES
Capela de Espinho,,,41.3649381,-8.3785506,,,false,false,ES
Igreja de São Cosme,,,41.2676868,-8.6431612,,,false,false,ES
Église Saint-Jean-l'Évangéliste,,,42.6938093,2.8031132,,,false,false,ES
Mare Déu del Remei,,,41.9947585,1.5031552,,,false,false,ES
Sant Bernat,,,41.9797604,1.5039154,,,false,false,ES
Capela do Postigo do Sol,,,41.143047,-8.6079302,,,false,false,ES
Real Monasterio de Santa Clara,,,42.1332639,-0.4053106,,,false,false,ES
Iglesia de Santiago y San Miguel,Plaza Mayor,Luna,42.1693784,-0.930298,,,false,false,ES
Iglesia de Santiago de la Corona,Calle Santiago,Luna,42.1704524,-0.9323039,,,false,false,ES
Ermita de San Gil,,Luna,42.1722038,-0.9334833,,,false,false,ES
Santísimo Cristo de la Misericordia,Calle Miguel de Unamuno 10,Boadilla del Monte,40.408884,-3.8986611,+34 91 632 50 69,https://www.scristom.es/,false,false,ES
Iglesia de San Esteban,,Maella,41.1221627,0.1430257,,,false,false,ES
Iglesia de San Juan Bautista,,,41.1786156,0.1669184,,,false,false,ES
Iglesia Parroquial de San Babil,,,42.3139979,-2.2085544,,,false,false,ES
Capilla de San Antonio Abad,,,42.1344826,-0.4049211,,,false,false,ES
Iglesia de San Bernabé,Plaza Mayor,Orcajo,41.1100224,-1.4896475,,,false,false,ES
Église Notre-Dame,,,43.6862536,-0.7891146,,,false,false,ES
Iglesia de San Pedro Apóstol,,,42.8094701,-3.5246036,,,false,false,ES
Nossa Senhora do Caminho,Avenida Nossa Senhora do Caminho,Mogadouro,41.3424679,-6.7114343,,,false,false,ES
Castell i Ermita de Sant Miquel de les Torrosselles,,,40.1959961,-0.227462,,,false,false,ES
Iglesia de San Pedro,,,42.6433945,-4.1639365,,,false,false,ES
Iglesia de San Nicolás de Bari,Calle Mayor 11,Gurrea de Gállego,42.0127559,-0.7618343,,,false,false,ES
Iglesia de Santa María,,,42.4820273,-3.4265711,,,false,false,ES
Iglesia de la Asunción de Nuestra Señora,Plaza de la Iglesia,Hontoria del Pinar,41.8463684,-3.1640057,,,false,false,ES
Ermita de San Roque,,,41.8482308,-3.1607743,,,false,false,ES
Igreja paroquial de Pousada,,,41.6007844,-8.3422578,,,false,false,ES
Église Saint-Pierre,,,42.9824852,1.7886266,,,false,false,ES
Santa Magdalena,,,41.7375181,1.9405212,,,false,false,ES
Iglesia de Nuestra Señora de la Asunción,Calle de la Iglesia,Tórtola de Henares,40.7067971,-3.1243523,,,false,false,ES
Capilla Panteón de los Marqueses de Comillas,,,43.3836039,-4.2935808,,https://centros.culturadecantabria.com/capilla-panteon-de-sobrellano/,false,false,ES
Iglesia de San Martin,,,42.8780743,-1.7476866,,,false,false,ES
Ermita de Nuestra Señora del Amparo,Camino de la Ermita,Torija,40.7404562,-3.0341848,,,false,false,ES
Mare de Déu de Rocaprevera,,,42.0419768,2.2599822,,,false,false,ES
Mare de Déu de Montserrat,,,42.0521169,2.2536515,,,false,false,ES
Iglesia de Nuestra Señora de la Consolación,,,40.4360138,-3.8159411,,,false,false,ES
Santa Eulàlia de Pujals dels Cavallers,,,42.105569,2.8190821,,,false,false,ES
Església de Santa María de Cervelló,,Cervelló,41.3871139,1.960675,,,false,false,ES
Ermita de Nuestra Señora de las Nieves,,,41.0140955,-5.9712735,,,false,false,ES
Sant Antoni,,,42.0898952,2.8176507,,,false,false,ES
Mare de Déu de la Candelera,,,42.4301564,1.1147877,,,false,false,ES
Iglesia de San Pedro Apóstol,,,42.2823764,-3.8442283,,,false,false,ES
Église Notre-Dame-de-l'Assomption,,,43.0297963,-0.1074471,,,false,false,ES
Santa Maria d'Àneu,,,42.6153683,1.1291781,,,false,false,ES
Sant Pere de l'Abadia,,,42.6200891,1.0957868,,,false,false,ES
Ermita Virgen del Buen Suceso,,,38.2261369,-1.4277648,,,false,false,ES
Ermita de San Sebastián,,,43.3832259,-4.1180313,,,false,false,ES
Igreja de Pindelo,Rua da Lousada,Pindelo,40.8720616,-8.4470389,,,false,false,ES
Iglesia de San Sebastián,Calle San Sebastián,Don Benito,38.9516002,-5.8640064,,,false,false,ES
Església de Sant Hipòlit,,,42.015968,2.2373144,,,false,false,ES
Mare de Déu de Fàtima,,,42.0218108,2.2456058,,,false,false,ES
Església de Sant Esteve,,,42.0407182,2.2306569,,,false,false,ES
Église Saint-Michel,,,42.5286694,2.7636227,,,false,false,ES
Église Notre-Dame-de-l'Assomption,,,42.6588457,2.5622443,,,false,false,ES
Ermita de San Pascual,,,38.2601078,-0.817134,,,false,false,ES
Ermita de San Isidro,,,39.5276221,-2.5292877,,,false,false,ES
Església de Sant Pere,Baixada de l'Església,Corbera d'Ebre,41.077805,0.4772511,,,false,false,ES
Église Saint-Félix,,,42.9735025,-0.1929623,,,false,false,ES
Ruinas de la Iglesia de la Magdalena,,,42.1427767,-0.4100975,,,false,false,ES
Iglesia de San Millán,,,42.361161,-3.585167,,,false,false,ES
Sant Fost,,,41.5217971,2.2334333,,,false,false,ES
Chapelle de Pouey-Laün,,,42.9505049,-0.2175179,,,false,false,ES
Ermita del Calvari,,Corbera d'Ebre,41.0806267,0.4782785,,,false,false,ES
Église d'Arrens,,,42.9561112,-0.2149181,,,false,false,ES
